date	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
2004-05-05	8.75	8.75	9.32	10.5	10.5	9.37	10.07	10.5	10.07	11.19	10.5	10.5	9.37	10.5	10.5	10.5	10.5	11.19	11.46	11.75	11.46	11.75	11.46	9.76	9.76	11.64	11.19	11.75	11.75	11.75	11.64	11.75	10.6	10.6	10.2	10.2	10.6	10.6	10.6	10.6	10.6	10.2	10.6	10.6	10.2	10.2	10.2
2004-05-06	2.62	2.62	3.35	4.4	4.4	3.34	4.02	4.4	4.02	4.94	4.4	4.4	3.34	4.4	4.4	4.4	4.4	4.94	5.48	5.63	5.48	5.63	5.48	3.81	3.81	5.7	4.94	5.63	5.63	5.63	5.7	5.63	6.53	6.53	6.1	6.1	6.53	6.53	6.53	6.53	6.53	6.1	6.53	6.53	6.1	6.1	6.1
2004-05-07	-0.56	-0.56	0.25	0.7	0.7	0.21	0.54	0.7	0.54	2.06	0.7	0.7	0.21	0.7	0.7	0.7	0.7	2.06	2.79	3.25	2.79	3.25	2.79	0.72	0.72	3.04	2.06	3.25	3.25	3.25	3.04	3.25	3.56	3.56	3.1	3.1	3.56	3.56	3.56	3.56	3.56	3.1	3.56	3.56	3.1	3.1	3.1
2004-05-08	1.93	1.93	2.67	3.3	3.3	2.65	3.07	3.3	3.07	4.64	3.3	3.3	2.65	3.3	3.3	3.3	3.3	4.64	5.07	5.13	5.07	5.13	5.07	3.13	3.13	5.17	4.64	5.13	5.13	5.13	5.17	5.13	4.75	4.75	4.3	4.3	4.75	4.75	4.75	4.75	4.75	4.3	4.75	4.75	4.3	4.3	4.3
2004-05-09	0.47	0.47	1.25	1.9	1.9	1.22	1.67	1.9	1.67	3.05	1.9	1.9	1.22	1.9	1.9	1.9	1.9	3.05	3.67	4	3.67	4	3.67	1.72	1.72	3.82	3.05	4	4	4	3.82	4	3.75	3.75	3.3	3.3	3.75	3.75	3.75	3.75	3.75	3.3	3.75	3.75	3.3	3.3	3.3
2004-05-10	1.97	1.97	2.71	3.4	3.4	2.69	3.15	3.4	3.15	4.34	3.4	3.4	2.69	3.4	3.4	3.4	3.4	4.34	5.02	5.75	5.02	5.75	5.02	3.17	3.17	5.37	4.34	5.75	5.75	5.75	5.37	5.75	6.04	6.04	5.6	5.6	6.04	6.04	6.04	6.04	6.04	5.6	6.04	6.04	5.6	5.6	5.6
2004-05-11	5.45	5.45	6.11	7.3	7.3	6.13	6.87	7.3	6.87	7.72	7.3	7.3	6.13	7.3	7.3	7.3	7.3	7.72	8.2	8.38	8.2	8.38	8.2	6.56	6.56	8.42	7.72	8.38	8.38	8.38	8.42	8.38	7.83	7.83	7.4	7.4	7.83	7.83	7.83	7.83	7.83	7.4	7.83	7.83	7.4	7.4	7.4
2004-05-12	7.05	7.05	7.67	8.5	8.5	7.71	8.19	8.5	8.19	9.5	8.5	8.5	7.71	8.5	8.5	8.5	8.5	9.5	9.96	10.63	9.96	10.63	9.96	8.11	8.11	10.3	9.5	10.63	10.63	10.63	10.3	10.63	7.53	7.53	7.1	7.1	7.53	7.53	7.53	7.53	7.53	7.1	7.53	7.53	7.1	7.1	7.1
2004-05-13	4.17	4.17	4.86	5.1	5.1	4.87	5	5.1	5	7.22	5.1	5.1	4.87	5.1	5.1	5.1	5.1	7.22	7.59	8	7.59	8	7.59	5.31	5.31	7.69	7.22	8	8	8	7.69	8	8.72	8.72	8.3	8.3	8.72	8.72	8.72	8.72	8.72	8.3	8.72	8.72	8.3	8.3	8.3
2004-05-14	3.82	3.82	4.52	5.1	5.1	4.52	4.88	5.1	4.88	6.33	5.1	5.1	4.52	5.1	5.1	5.1	5.1	6.33	6.95	6.88	6.95	6.88	6.95	4.97	4.97	7.29	6.33	6.88	6.88	6.88	7.29	6.88	7.43	7.43	7	7	7.43	7.43	7.43	7.43	7.43	7	7.43	7.43	7	7	7
2004-05-15	5.73	5.73	6.38	7.3	7.3	6.4	6.97	7.3	6.97	8.11	7.3	7.3	6.4	7.3	7.3	7.3	7.3	8.11	8.64	9.38	8.64	9.38	8.64	6.83	6.83	8.93	8.11	9.38	9.38	9.38	8.93	9.38	8.52	8.52	8.1	8.1	8.52	8.52	8.52	8.52	8.52	8.1	8.52	8.52	8.1	8.1	8.1
2004-05-16	4.43	4.43	5.11	5.5	5.5	5.12	5.35	5.5	5.35	7.12	5.5	5.5	5.12	5.5	5.5	5.5	5.5	7.12	7.69	7.75	7.69	7.75	7.69	5.56	5.56	8	7.12	7.75	7.75	7.75	8	7.75	7.73	7.73	7.3	7.3	7.73	7.73	7.73	7.73	7.73	7.3	7.73	7.73	7.3	7.3	7.3
2004-05-17	6.23	6.23	6.87	7.6	7.6	6.9	7.33	7.6	7.33	8.51	7.6	7.6	6.9	7.6	7.6	7.6	7.6	8.51	9.16	9.25	9.16	9.25	9.16	7.32	7.32	9.69	8.51	9.25	9.25	9.25	9.69	9.25	8.22	8.22	7.8	7.8	8.22	8.22	8.22	8.22	8.22	7.8	8.22	8.22	7.8	7.8	7.8
2004-05-18	9.42	9.42	9.98	11.2	11.2	10.04	10.76	11.2	10.76	11.59	11.2	11.2	10.04	11.2	11.2	11.2	11.2	11.59	12.01	13	12.01	13	12.01	10.41	10.41	12.37	11.59	13	13	13	12.37	13	10.6	10.6	10.2	10.2	10.6	10.6	10.6	10.6	10.6	10.2	10.6	10.6	10.2	10.2	10.2
2004-05-19	11.17	11.17	11.68	12.9	12.9	11.76	12.46	12.9	12.46	13.57	12.9	12.9	11.76	12.9	12.9	12.9	12.9	13.57	13.77	13.38	13.77	13.38	13.77	12.11	12.11	14.04	13.57	13.38	13.38	13.38	14.04	13.38	12.09	12.09	11.7	11.7	12.09	12.09	12.09	12.09	12.09	11.7	12.09	12.09	11.7	11.7	11.7
2004-05-20	12.02	12.02	12.51	13.8	13.8	12.6	13.33	13.8	13.33	14.07	13.8	13.8	12.6	13.8	13.8	13.8	13.8	14.07	14.5	14.88	14.5	14.88	14.5	12.93	12.93	15.02	14.07	14.88	14.88	14.88	15.02	14.88	12.29	12.29	11.9	11.9	12.29	12.29	12.29	12.29	12.29	11.9	12.29	12.29	11.9	11.9	11.9
2004-05-21	8.23	8.23	8.82	9.4	9.4	8.87	9.18	9.4	9.18	10.79	9.4	9.4	8.87	9.4	9.4	9.4	9.4	10.79	11.29	11.25	11.29	11.25	11.29	9.26	9.26	11.71	10.79	11.25	11.25	11.25	11.71	11.25	11.2	11.2	10.8	10.8	11.2	11.2	11.2	11.2	11.2	10.8	11.2	11.2	10.8	10.8	10.8
2004-05-22	1.5	1.5	2.26	2.6	2.6	2.24	2.47	2.6	2.47	4.24	2.6	2.6	2.24	2.6	2.6	2.6	2.6	4.24	4.82	3.88	4.82	3.88	4.82	2.72	2.72	5.06	4.24	3.88	3.88	3.88	5.06	3.88	5.24	5.24	4.8	4.8	5.24	5.24	5.24	5.24	5.24	4.8	5.24	5.24	4.8	4.8	4.8
2004-05-23	-1.13	-1.13	-0.31	0.1	0.1	-0.36	-0.05	0.1	-0.05	1.57	0.1	0.1	-0.36	0.1	0.1	0.1	0.1	1.57	2.21	1.5	2.21	1.5	2.21	0.16	0.16	2.37	1.57	1.5	1.5	1.5	2.37	1.5	2.07	2.07	1.6	1.6	2.07	2.07	2.07	2.07	2.07	1.6	2.07	2.07	1.6	1.6	1.6
2004-05-24	1.24	1.24	2	2.8	2.8	1.97	2.51	2.8	2.51	3.85	2.8	2.8	1.97	2.8	2.8	2.8	2.8	3.85	4.32	4.38	4.32	4.38	4.32	2.46	2.46	4.35	3.85	4.38	4.38	4.38	4.35	4.38	4.15	4.15	3.7	3.7	4.15	4.15	4.15	4.15	4.15	3.7	4.15	4.15	3.7	3.7	3.7
2004-05-25	4.37	4.37	5.05	5.9	5.9	5.06	5.59	5.9	5.59	6.92	5.9	5.9	5.06	5.9	5.9	5.9	5.9	6.92	7.37	8	7.37	8	7.37	5.5	5.5	7.54	6.92	8	8	8	7.54	8	6.34	6.34	5.9	5.9	6.34	6.34	6.34	6.34	6.34	5.9	6.34	6.34	5.9	5.9	5.9
2004-05-26	7.98	7.98	8.57	9.5	9.5	8.61	9.16	9.5	9.16	10.3	9.5	9.5	8.61	9.5	9.5	9.5	9.5	10.3	10.81	11.75	10.81	11.75	10.81	9.01	9.01	11.23	10.3	11.75	11.75	11.75	11.23	11.75	9.71	9.71	9.3	9.3	9.71	9.71	9.71	9.71	9.71	9.3	9.71	9.71	9.3	9.3	9.3
2004-05-27	6.41	6.41	7.04	7.7	7.7	7.07	7.45	7.7	7.45	8.91	7.7	7.7	7.07	7.7	7.7	7.7	7.7	8.91	9.4	9.75	9.4	9.75	9.4	7.48	7.48	9.76	8.91	9.75	9.75	9.75	9.76	9.75	9.81	9.81	9.4	9.4	9.81	9.81	9.81	9.81	9.81	9.4	9.81	9.81	9.4	9.4	9.4
2004-05-28	4.62	4.62	5.3	5.8	5.8	5.31	5.61	5.8	5.61	7.12	5.8	5.8	5.31	5.8	5.8	5.8	5.8	7.12	7.81	7.75	7.81	7.75	7.81	5.75	5.75	8.24	7.12	7.75	7.75	7.75	8.24	7.75	8.22	8.22	7.8	7.8	8.22	8.22	8.22	8.22	8.22	7.8	8.22	8.22	7.8	7.8	7.8
2004-05-29	7.26	7.26	7.87	8.8	8.8	7.91	8.46	8.8	8.46	9.21	8.8	8.8	7.91	8.8	8.8	8.8	8.8	9.21	10.02	10.38	10.02	10.38	10.02	8.31	8.31	10.73	9.21	10.38	10.38	10.38	10.73	10.38	8.32	8.32	7.9	7.9	8.32	8.32	8.32	8.32	8.32	7.9	8.32	8.32	7.9	7.9	7.9
2004-05-30	10.18	10.18	10.72	12	12	10.79	11.54	12	11.54	11.89	12	12	10.79	12	12	12	12	11.89	12.67	12.88	12.67	12.88	12.67	11.15	11.15	13.41	11.89	12.88	12.88	12.88	13.41	12.88	10.51	10.51	10.1	10.1	10.51	10.51	10.51	10.51	10.51	10.1	10.51	10.51	10.1	10.1	10.1
2004-05-31	10.37	10.37	10.9	11.9	11.9	10.97	11.53	11.9	11.53	12.68	11.9	11.9	10.97	11.9	11.9	11.9	11.9	12.68	13.07	12.5	13.07	12.5	13.07	11.33	11.33	13.52	12.68	12.5	12.5	12.5	13.52	12.5	11.9	11.9	11.5	11.5	11.9	11.9	11.9	11.9	11.9	11.5	11.9	11.9	11.5	11.5	11.5
2004-06-01	7.39	7.39	8	8.5	8.5	8.04	8.31	8.5	8.31	10	8.5	8.5	8.04	8.5	8.5	8.5	8.5	10	10.48	10.88	10.48	10.88	10.48	8.44	8.44	10.86	10	10.88	10.88	10.88	10.86	10.88	11.3	11.3	10.9	10.9	11.3	11.3	11.3	11.3	11.3	10.9	11.3	11.3	10.9	10.9	10.9
2004-06-02	5	5	5.67	6.4	6.4	5.68	6.13	6.4	6.13	7.52	6.4	6.4	5.68	6.4	6.4	6.4	6.4	7.52	8.05	8.63	8.05	8.63	8.05	6.12	6.12	8.32	7.52	8.63	8.63	8.63	8.32	8.63	8.92	8.92	8.5	8.5	8.92	8.92	8.92	8.92	8.92	8.5	8.92	8.92	8.5	8.5	8.5
2004-06-03	6.48	6.48	7.11	7.6	7.6	7.14	7.41	7.6	7.41	9.11	7.6	7.6	7.14	7.6	7.6	7.6	7.6	9.11	9.61	9.75	9.61	9.75	9.61	7.55	7.55	9.99	9.11	9.75	9.75	9.75	9.99	9.75	10.01	10.01	9.6	9.6	10.01	10.01	10.01	10.01	10.01	9.6	10.01	10.01	9.6	9.6	9.6
2004-06-04	7.62	7.62	8.22	8.8	8.8	8.26	8.58	8.8	8.58	10	8.8	8.8	8.26	8.8	8.8	8.8	8.8	10	10.67	10.63	10.67	10.63	10.67	8.66	8.66	11.25	10	10.63	10.63	10.63	11.25	10.63	10.8	10.8	10.4	10.4	10.8	10.8	10.8	10.8	10.8	10.4	10.8	10.8	10.4	10.4	10.4
2004-06-05	5.7	5.7	6.35	7.1	7.1	6.37	6.83	7.1	6.83	8.21	7.1	7.1	6.37	7.1	7.1	7.1	7.1	8.21	8.66	8.75	8.66	8.75	8.66	6.8	6.8	8.96	8.21	8.75	8.75	8.75	8.96	8.75	9.61	9.61	9.2	9.2	9.61	9.61	9.61	9.61	9.61	9.2	9.61	9.61	9.2	9.2	9.2
2004-06-06	6.43	6.43	7.06	8	8	7.09	7.66	8	7.66	8.81	8	8	7.09	8	8	8	8	8.81	9.27	9.88	9.27	9.88	9.27	7.5	7.5	9.6	8.81	9.88	9.88	9.88	9.6	9.88	9.71	9.71	9.3	9.3	9.71	9.71	9.71	9.71	9.71	9.3	9.71	9.71	9.3	9.3	9.3
2004-06-07	10.19	10.19	10.73	11.6	11.6	10.8	11.28	11.6	11.28	12.18	11.6	11.6	10.8	11.6	11.6	11.6	11.6	12.18	12.96	12.75	12.96	12.75	12.96	11.16	11.16	13.71	12.18	12.75	12.75	12.75	13.71	12.75	10.8	10.8	10.4	10.4	10.8	10.8	10.8	10.8	10.8	10.4	10.8	10.8	10.4	10.4	10.4
2004-06-08	14.24	14.24	14.68	15.8	15.8	14.79	15.38	15.8	15.38	16.35	15.8	15.8	14.79	15.8	15.8	15.8	15.8	16.35	16.79	17.5	16.79	17.5	16.79	15.09	15.09	17.38	16.35	17.5	17.5	17.5	17.38	17.5	14.58	14.58	14.2	14.2	14.58	14.58	14.58	14.58	14.58	14.2	14.58	14.58	14.2	14.2	14.2
2004-06-09	17.7	17.7	18.05	19.2	19.2	18.2	18.77	19.2	18.77	19.53	19.2	19.2	18.2	19.2	19.2	19.2	19.2	19.53	20.09	20.13	20.09	20.13	20.09	18.45	18.45	20.98	19.53	20.13	20.13	20.13	20.98	20.13	18.05	18.05	17.7	17.7	18.05	18.05	18.05	18.05	18.05	17.7	18.05	18.05	17.7	17.7	17.7
2004-06-10	16.6	16.6	16.98	17.9	17.9	17.11	17.55	17.9	17.55	18.53	17.9	17.9	17.11	17.9	17.9	17.9	17.9	18.53	19.15	18.88	19.15	18.88	19.15	17.38	17.38	20.08	18.53	18.88	18.88	18.88	20.08	18.88	18.25	18.25	17.9	17.9	18.25	18.25	18.25	18.25	18.25	17.9	18.25	18.25	17.9	17.9	17.9
2004-06-11	11.18	11.18	11.69	12.7	12.7	11.77	12.33	12.7	12.33	13.37	12.7	12.7	11.77	12.7	12.7	12.7	12.7	13.37	13.84	13.88	13.84	13.88	13.84	12.12	12.12	14.39	13.37	13.88	13.88	13.88	14.39	13.88	14.38	14.38	14	14	14.38	14.38	14.38	14.38	14.38	14	14.38	14.38	14	14	14
2004-06-12	9	9	9.57	10.3	10.3	9.63	10.03	10.3	10.03	11.39	10.3	10.3	9.63	10.3	10.3	10.3	10.3	11.39	11.94	11.63	11.94	11.63	11.94	10	10	12.43	11.39	11.63	11.63	11.63	12.43	11.63	12.29	12.29	11.9	11.9	12.29	12.29	12.29	12.29	12.29	11.9	12.29	12.29	11.9	11.9	11.9
2004-06-13	6.36	6.36	6.99	7.5	7.5	7.02	7.3	7.5	7.3	8.91	7.5	7.5	7.02	7.5	7.5	7.5	7.5	8.91	9.47	9.25	9.47	9.25	9.47	7.43	7.43	9.91	8.91	9.25	9.25	9.25	9.91	9.25	9.21	9.21	8.8	8.8	9.21	9.21	9.21	9.21	9.21	8.8	9.21	9.21	8.8	8.8	8.8
2004-06-14	9.33	9.33	9.89	10.7	10.7	9.95	10.4	10.7	10.4	11.49	10.7	10.7	9.95	10.7	10.7	10.7	10.7	11.49	12.16	12	12.16	12	12.16	10.32	10.32	12.78	11.49	12	12	12	12.78	12	11.5	11.5	11.1	11.1	11.5	11.5	11.5	11.5	11.5	11.1	11.5	11.5	11.1	11.1	11.1
2004-06-15	11.32	11.32	11.83	12.7	12.7	11.91	12.38	12.7	12.38	13.67	12.7	12.7	11.91	12.7	12.7	12.7	12.7	13.67	14.07	15.38	14.07	15.38	14.07	12.26	12.26	14.56	13.67	15.38	15.38	15.38	14.56	15.38	13.78	13.78	13.4	13.4	13.78	13.78	13.78	13.78	13.78	13.4	13.78	13.78	13.4	13.4	13.4
2004-06-16	7.72	7.72	8.32	9	9	8.36	8.75	9	8.75	10.4	9	9	8.36	9	9	9	9	10.4	10.76	8.75	10.76	8.75	10.76	8.76	8.76	11.02	10.4	8.75	8.75	8.75	11.02	8.75	11.2	11.2	10.8	10.8	11.2	11.2	11.2	11.2	11.2	10.8	11.2	11.2	10.8	10.8	10.8
2004-06-17	8.85	8.85	9.42	10.1	10.1	9.47	9.85	10.1	9.85	11.39	10.1	10.1	9.47	10.1	10.1	10.1	10.1	11.39	11.81	12.88	11.81	12.88	11.81	9.86	9.86	12.16	11.39	12.88	12.88	12.88	12.16	12.88	10.7	10.7	10.3	10.3	10.7	10.7	10.7	10.7	10.7	10.3	10.7	10.7	10.3	10.3	10.3
2004-06-18	9.19	9.19	9.75	10.4	10.4	9.81	10.15	10.4	10.15	11.69	10.4	10.4	9.81	10.4	10.4	10.4	10.4	11.69	12.18	11.63	12.18	11.63	12.18	10.18	10.18	12.62	11.69	11.63	11.63	11.63	12.62	11.63	12.59	12.59	12.2	12.2	12.59	12.59	12.59	12.59	12.59	12.2	12.59	12.59	12.2	12.2	12.2
2004-06-19	7.66	7.66	8.26	8.9	8.9	8.3	8.66	8.9	8.66	10.3	8.9	8.9	8.3	8.9	8.9	8.9	8.9	10.3	10.7	10.88	10.7	10.88	10.7	8.7	8.7	11	10.3	10.88	10.88	10.88	11	10.88	10.8	10.8	10.4	10.4	10.8	10.8	10.8	10.8	10.8	10.4	10.8	10.8	10.4	10.4	10.4
2004-06-20	4.5	4.5	5.18	5.9	5.9	5.19	5.64	5.9	5.64	7.02	5.9	5.9	5.19	5.9	5.9	5.9	5.9	7.02	7.54	7.88	7.54	7.88	7.54	5.63	5.63	7.79	7.02	7.88	7.88	7.88	7.79	7.88	8.22	8.22	7.8	7.8	8.22	8.22	8.22	8.22	8.22	7.8	8.22	8.22	7.8	7.8	7.8
2004-06-21	5.83	5.83	6.48	7.3	7.3	6.5	7	7.3	7	8.41	7.3	7.3	6.5	7.3	7.3	7.3	7.3	8.41	8.78	9.88	8.78	9.88	8.78	6.93	6.93	9.01	8.41	9.88	9.88	9.88	9.01	9.88	8.22	8.22	7.8	7.8	8.22	8.22	8.22	8.22	8.22	7.8	8.22	8.22	7.8	7.8	7.8
2004-06-22	10.18	10.18	10.72	11.4	11.4	10.79	11.14	11.4	11.14	12.78	11.4	11.4	10.79	11.4	11.4	11.4	11.4	12.78	13.09	12.75	13.09	12.75	13.09	11.15	11.15	13.46	12.78	12.75	12.75	12.75	13.46	12.75	12.19	12.19	11.8	11.8	12.19	12.19	12.19	12.19	12.19	11.8	12.19	12.19	11.8	11.8	11.8
2004-06-23	11.76	11.76	12.26	12.9	12.9	12.34	12.65	12.9	12.65	14.27	12.9	12.9	12.34	12.9	12.9	12.9	12.9	14.27	14.69	14.75	14.69	14.75	14.69	12.68	12.68	15.22	14.27	14.75	14.75	14.75	15.22	14.75	13.29	13.29	12.9	12.9	13.29	13.29	13.29	13.29	13.29	12.9	13.29	13.29	12.9	12.9	12.9
2004-06-24	10.86	10.86	11.38	12	12	11.46	11.76	12	11.76	13.37	12	12	11.46	12	12	12	12	13.37	13.82	13.38	13.82	13.38	13.82	11.81	11.81	14.34	13.37	13.38	13.38	13.38	14.34	13.38	14.08	14.08	13.7	13.7	14.08	14.08	14.08	14.08	14.08	13.7	14.08	14.08	13.7	13.7	13.7
2004-06-25	8.61	8.61	9.19	9.8	9.8	9.24	9.57	9.8	9.57	11.09	9.8	9.8	9.24	9.8	9.8	9.8	9.8	11.09	11.63	10.38	11.63	10.38	11.63	9.63	9.63	12.09	11.09	10.38	10.38	10.38	12.09	10.38	11.2	11.2	10.8	10.8	11.2	11.2	11.2	11.2	11.2	10.8	11.2	11.2	10.8	10.8	10.8
2004-06-26	9.69	9.69	10.24	11	11	10.3	10.71	11	10.71	12.18	11	11	10.3	11	11	11	11	12.18	12.61	12.5	12.61	12.5	12.61	10.67	10.67	12.98	12.18	12.5	12.5	12.5	12.98	12.5	11.1	11.1	10.7	10.7	11.1	11.1	11.1	11.1	11.1	10.7	11.1	11.1	10.7	10.7	10.7
2004-06-27	12.29	12.29	12.77	13.7	13.7	12.86	13.35	13.7	13.35	14.47	13.7	13.7	12.86	13.7	13.7	13.7	13.7	14.47	14.97	15.63	14.97	15.63	14.97	13.19	13.19	15.59	14.47	15.63	15.63	15.63	15.59	15.63	13.29	13.29	12.9	12.9	13.29	13.29	13.29	13.29	13.29	12.9	13.29	13.29	12.9	12.9	12.9
2004-06-28	13.11	13.11	13.57	14.5	14.5	13.67	14.15	14.5	14.15	15.46	14.5	14.5	13.67	14.5	14.5	14.5	14.5	15.46	15.82	14.5	15.82	14.5	15.82	13.99	13.99	16.3	15.46	14.5	14.5	14.5	16.3	14.5	15.17	15.17	14.8	14.8	15.17	15.17	15.17	15.17	15.17	14.8	15.17	15.17	14.8	14.8	14.8
2004-06-29	10.89	10.89	11.41	12.9	12.9	11.49	12.36	12.9	12.36	12.78	12.9	12.9	11.49	12.9	12.9	12.9	12.9	12.78	13.14	12.63	13.14	12.63	13.14	11.84	11.84	13.57	12.78	12.63	12.63	12.63	13.57	12.63	12.19	12.19	11.8	11.8	12.19	12.19	12.19	12.19	12.19	11.8	12.19	12.19	11.8	11.8	11.8
2004-06-30	10.37	10.37	10.9	12.4	12.4	10.97	11.86	12.4	11.86	13.18	12.4	12.4	10.97	12.4	12.4	12.4	12.4	13.18	13.61	13.63	13.61	13.63	13.61	11.33	11.33	14.13	13.18	13.63	13.63	13.63	14.13	13.63	12.29	12.29	11.9	11.9	12.29	12.29	12.29	12.29	12.29	11.9	12.29	12.29	11.9	11.9	11.9
2004-07-01	10.67	10.67	11.2	12.7	12.7	11.27	12.16	12.7	12.16	12.78	12.7	12.7	11.27	12.7	12.7	12.7	12.7	12.78	13.34	12.25	13.34	12.25	13.34	11.63	11.63	13.98	12.78	12.25	12.25	12.25	13.98	12.25	12.09	12.09	11.7	11.7	12.09	12.09	12.09	12.09	12.09	11.7	12.09	12.09	11.7	11.7	11.7
2004-07-02	5.85	5.85	6.5	8	8	6.52	7.47	8	7.47	9.4	8	8	6.52	8	8	8	8	9.4	9.89	10	9.89	10	9.89	6.95	6.95	10.27	9.4	10	10	10	10.27	10	10.31	10.31	9.9	9.9	10.31	10.31	10.31	10.31	10.31	9.9	10.31	10.31	9.9	9.9	9.9
2004-07-03	6.88	6.88	7.5	9	9	7.53	8.46	9	8.46	10.2	9	9	7.53	9	9	9	9	10.2	10.71	10.13	10.71	10.13	10.71	7.94	7.94	11.14	10.2	10.13	10.13	10.13	11.14	10.13	10.8	10.8	10.4	10.4	10.8	10.8	10.8	10.8	10.8	10.4	10.8	10.8	10.4	10.4	10.4
2004-07-04	10.16	10.16	10.7	12.2	12.2	10.77	11.66	12.2	11.66	12.68	12.2	12.2	10.77	12.2	12.2	12.2	12.2	12.68	13.16	13.5	13.16	13.5	13.16	11.13	11.13	13.71	12.68	13.5	13.5	13.5	13.71	13.5	12.09	12.09	11.7	11.7	12.09	12.09	12.09	12.09	12.09	11.7	12.09	12.09	11.7	11.7	11.7
2004-07-05	12.11	12.11	12.6	14.1	14.1	12.69	13.56	14.1	13.56	14.96	14.1	14.1	12.69	14.1	14.1	14.1	14.1	14.96	15.44	15.63	15.44	15.63	15.44	13.02	13.02	16.03	14.96	15.63	15.63	15.63	16.03	15.63	14.77	14.77	14.4	14.4	14.77	14.77	14.77	14.77	14.77	14.4	14.77	14.77	14.4	14.4	14.4
2004-07-06	9.75	9.75	10.3	11.8	11.8	10.36	11.26	11.8	11.26	12.78	11.8	11.8	10.36	11.8	11.8	11.8	11.8	12.78	13.27	12.88	13.27	12.88	13.27	10.73	10.73	13.84	12.78	12.88	12.88	12.88	13.84	12.88	13.19	13.19	12.8	12.8	13.19	13.19	13.19	13.19	13.19	12.8	13.19	13.19	12.8	12.8	12.8
2004-07-07	12.93	12.93	13.4	14.9	14.9	13.5	14.36	14.9	14.36	15.26	14.9	14.9	13.5	14.9	14.9	14.9	14.9	15.26	15.73	16.25	15.73	16.25	15.73	13.82	13.82	16.33	15.26	16.25	16.25	16.25	16.33	16.25	15.67	15.67	15.3	15.3	15.67	15.67	15.67	15.67	15.67	15.3	15.67	15.67	15.3	15.3	15.3
2004-07-08	18.06	18.06	18.4	19.9	19.9	18.55	19.35	19.9	19.35	20.32	19.9	19.9	18.55	19.9	19.9	19.9	19.9	20.32	20.61	19.88	20.61	19.88	20.61	18.8	18.8	21.24	20.32	19.88	19.88	19.88	21.24	19.88	19.04	19.04	18.7	18.7	19.04	19.04	19.04	19.04	19.04	18.7	19.04	19.04	18.7	18.7	18.7
2004-07-09	8.01	8.01	8.6	10.1	10.1	8.65	9.56	10.1	9.56	11.49	10.1	10.1	8.65	10.1	10.1	10.1	10.1	11.49	12.03	11.88	12.03	11.88	12.03	9.04	9.04	12.52	11.49	11.88	11.88	11.88	12.52	11.88	12.39	12.39	12	12	12.39	12.39	12.39	12.39	12.39	12	12.39	12.39	12	12	12
2004-07-10	5.24	5.24	5.9	7.4	7.4	5.92	6.87	7.4	6.87	8.41	7.4	7.4	5.92	7.4	7.4	7.4	7.4	8.41	8.97	8.5	8.97	8.5	8.97	6.35	6.35	9.4	8.41	8.5	8.5	8.5	9.4	8.5	8.62	8.62	8.2	8.2	8.62	8.62	8.62	8.62	8.62	8.2	8.62	8.62	8.2	8.2	8.2
2004-07-11	4.83	4.83	5.5	7	7	5.51	6.47	7	6.47	8.02	7	7	5.51	7	7	7	7	8.02	8.46	8.63	8.46	8.63	8.46	5.95	5.95	8.65	8.02	8.63	8.63	8.63	8.65	8.63	8.12	8.12	7.7	7.7	8.12	8.12	8.12	8.12	8.12	7.7	8.12	8.12	7.7	7.7	7.7
2004-07-12	5.14	5.14	5.8	7.3	7.3	5.82	6.77	7.3	6.77	8.41	7.3	7.3	5.82	7.3	7.3	7.3	7.3	8.41	8.93	9.63	8.93	9.63	8.93	6.25	6.25	9.32	8.41	9.63	9.63	9.63	9.32	9.63	9.81	9.81	9.4	9.4	9.81	9.81	9.81	9.81	9.81	9.4	9.81	9.81	9.4	9.4	9.4
2004-07-13	5.03	5.03	5.7	7.2	7.2	5.71	6.67	7.2	6.67	8.61	7.2	7.2	5.71	7.2	7.2	7.2	7.2	8.61	9.09	9.13	9.09	9.13	9.09	6.15	6.15	9.44	8.61	9.13	9.13	9.13	9.44	9.13	9.91	9.91	9.5	9.5	9.91	9.91	9.91	9.91	9.91	9.5	9.91	9.91	9.5	9.5	9.5
2004-07-14	5.65	5.65	6.3	7.8	7.8	6.32	7.27	7.8	7.27	9.21	7.8	7.8	6.32	7.8	7.8	7.8	7.8	9.21	9.72	10	9.72	10	9.72	6.75	6.75	10.11	9.21	10	10	10	10.11	10	10.41	10.41	10	10	10.41	10.41	10.41	10.41	10.41	10	10.41	10.41	10	10	10
2004-07-15	8.42	8.42	9	10.5	10.5	9.05	9.96	10.5	9.96	10.69	10.5	10.5	9.05	10.5	10.5	10.5	10.5	10.69	11.18	12.5	11.18	12.5	11.18	9.44	9.44	11.59	10.69	12.5	12.5	12.5	11.59	12.5	11.8	11.8	11.4	11.4	11.8	11.8	11.8	11.8	11.8	11.4	11.8	11.8	11.4	11.4	11.4
